ID,STATE,SOURCE,DESTINATION,BUS_NAME,BUS_TYPE,DEPARTING_TIME,ARRIVING_TIME,DURATION,STAR_RATING,PRICE,SEATS_AVAILABLE,BUS_CATEGORY,AC_TYPE,STAR_RANGE
14333,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 1617","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,18:15,"05h 20m",3,409,31,Government,AC,3-4
14334,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 9570","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,23:20,"05h 20m",3.7,409,27,Government,AC,3-4
14335,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 9689","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:15,"05h 20m",4.6,454,30,Government,AC,"4 above"
14336,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 7771","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:30,"05h 20m",3.2,444,29,Government,AC,3-4
14337,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 1763","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:20,"05h 20m",4.3,409,30,Government,AC,"4 above"
14338,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 7769","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:20,"05h 20m",2.1,444,26,Government,AC,2-3
14339,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 1633","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05:10,"05h 20m",3.8,409,31,Government,AC,3-4
14340,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 1541","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,05:00,"05h 20m",4,409,31,Government,AC,"4 above"
14341,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","TSRTC - 7773","Lahari Non A/C Sleeper Cum Seater",23:10,06:20,"05h 20m",1.9,447,26,Government,"NON AC",1-2
14342,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4247","Super Luxury (Non AC Seater 2+2 Push Back)",04:15,10:50,"05h 20m",2.8,451,34,Government,"NON AC",2-3
14343,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4738","Super Luxury (Non AC Seater 2+2 Push Back)",04:30,11:46,"05h 20m",3.6,483,32,Government,"NON AC",3-4
14344,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4245","Super Luxury (Non AC Seater 2+2 Push Back)",05:30,14:00,"05h 20m",3.8,483,33,Government,"NON AC",3-4
14345,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4221","Super Luxury (Non AC Seater 2+2 Push Back)",09:15,17:35,"05h 20m",2.5,483,34,Government,"NON AC",2-3
14346,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4197","Super Luxury (Non AC Seater 2+2 Push Back)",10:30,18:50,"05h 20m",3.8,483,33,Government,"NON AC",3-4
14347,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4612","Super Luxury (Non AC Seater 2+2 Push Back)",19:15,04:00,"05h 20m",4,451,33,Government,"NON AC","4 above"
14348,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4249","Super Luxury (Non AC Seater 2+2 Push Back)",19:45,04:20,"05h 20m",3.9,483,32,Government,"NON AC",3-4
14349,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4179","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",20:30,04:29,"05h 20m",4.5,817,45,Government,AC,"4 above"
14350,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 42443","Super Luxury (Non AC Seater 2+2 Push Back)",21:00,05:45,"05h 20m",4.2,451,34,Government,"NON AC","4 above"
14351,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4629","Super Luxury (Non AC Seater 2+2 Push Back)",21:00,05:00,"05h 20m",4.1,451,32,Government,"NON AC","4 above"
14352,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4189","Super Luxury (Non AC Seater 2+2 Push Back)",21:15,05:20,"05h 20m",3.8,451,34,Government,"NON AC",3-4
14353,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4619","STAR LINER(NON-AC SLEEPER 2+1)",21:20,04:30,"05h 20m",3.9,584,26,Government,AC,3-4
14354,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4199","Super Luxury (Non AC Seater 2+2 Push Back)",21:40,05:20,"05h 20m",3.5,483,33,Government,"NON AC",3-4
14355,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4621","Super Luxury (Non AC Seater 2+2 Push Back)",21:50,05:45,"05h 20m",3.9,451,32,Government,"NON AC",3-4
14356,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4223","INDRA(A.C. Seater)",22:00,04:55,"05h 20m",4,585,37,Government,AC,"4 above"
14357,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4267","Super Luxury (Non AC Seater 2+2 Push Back)",22:15,04:20,"05h 20m",3.5,451,33,Government,"NON AC",3-4
14358,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","APSRTC - 4219","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:30,05:05,"05h 20m",3.8,743,44,Government,AC,3-4
14359,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","GMRK Tours and Travels","Volvo A/C Semi Sleeper (2+2)",23:30,06:10,"05h 20m",4.5,407,41,private,AC,"4 above"
14360,Telangana,Hyderabad,"Guntur (Andhra Pradesh)",NueGo,"Electric A/C Seater (2+2)",22:35,06:35,"05h 20m",4.4,427,39,private,AC,"4 above"
14361,Telangana,Hyderabad,"Guntur (Andhra Pradesh)",NueGo,"Electric A/C Seater (2+2)",06:00,13:40,"05h 20m",4.4,427,38,private,AC,"4 above"
14362,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Yolo Bus","A/C Seater / Sleeper (2+1)",22:15,05:17,"05h 20m",4.1,700,32,private,AC,"4 above"
14363,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Pavan Tours and Travels","A/C Sleeper (2+1)",22:30,06:10,"05h 20m",4.6,778,27,private,AC,"4 above"
14364,Telangana,Hyderabad,"Guntur (Andhra Pradesh)",NueGo,"Electric A/C Seater (2+2)",23:50,07:50,"05h 20m",3.9,427,39,private,AC,3-4
14365,Telangana,Hyderabad,"Guntur (Andhra Pradesh)",NueGo,"Electric A/C Seater (2+2)",15:00,23:00,"05h 20m",4,427,39,private,AC,"4 above"
14366,Telangana,Hyderabad,"Guntur (Andhra Pradesh)",NueGo,"Electric A/C Seater (2+2)",11:30,19:30,"05h 20m",4,379,39,private,AC,"4 above"
14367,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","V Kaveri Travels","A/C Seater / Sleeper (2+1)",22:15,05:15,"05h 20m",3.9,560,24,private,AC,3-4
14368,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","IntrCity SmartBus","A/C Seater / Sleeper (2+1)",23:50,07:25,"05h 20m",4.5,501,42,private,AC,"4 above"
14369,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","LVR Travels","A/C Sleeper (2+1)",22:25,05:30,"05h 20m",3.7,499,28,private,AC,3-4
14370,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Tirumala Xpress","A/C Sleeper (2+1)",21:35,06:30,"05h 20m",3.6,555,27,private,AC,3-4
14371,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","V Kaveri Travels","Non A/C Seater / Sleeper (2+1)",21:30,06:00,"05h 20m",3.2,500,33,private,"NON AC",3-4
14372,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","KKaveri Travels","Non A/C Seater / Sleeper (2+1)",20:45,05:00,"05h 20m",3.1,450,34,private,"NON AC",3-4
14373,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","SRI MARUTHI TRAVELS","Non A/C Seater / Sleeper (2+1)",22:30,05:00,"05h 20m",2.6,499,33,private,"NON AC",2-3
14374,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Bharathi Tours & Travels","Non A/C Seater / Sleeper (2+1)",21:20,05:50,"05h 20m",3.1,800,31,private,"NON AC",3-4
14375,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)",23:30,05:30,"05h 20m",2.6,800,24,private,AC,2-3
14376,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Sudha Sri Tours and Travels","A/C Sleeper (2+1)",22:10,04:40,"05h 20m",3.3,590,26,private,AC,3-4
14377,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Chandu Travels","A/C Seater / Sleeper (2+1)",22:30,05:35,"05h 20m",3.1,1226,31,private,AC,3-4
14378,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Teja Tours and Travels","A/C Sleeper (2+1)",22:00,05:15,"05h 20m",4.6,580,26,private,AC,"4 above"
14379,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","SRI MARUTHI TRAVELS","A/C Sleeper (2+1)",22:30,05:00,"05h 20m",3.2,599,27,private,AC,3-4
14380,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Sai Sri Durga Travels","Non A/C Seater / Sleeper (2+1)",22:40,06:30,"05h 20m",2.6,3000,40,private,"NON AC",2-3
14381,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Orange Tours And Travels","Volvo Multi-Axle Sleeper A/C (2+1)",23:30,05:30,"05h 20m",3,800,36,private,AC,3-4
14382,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Sravani Travels","A/C Seater / Sleeper (2+1)",22:25,05:30,"05h 20m",2.9,4000,30,private,AC,2-3
14383,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","Sai Sri Durga Travels","A/C Sleeper (2+1)",23:30,06:30,"05h 20m",3,3000,32,private,AC,3-4
14384,Telangana,Hyderabad,"Guntur (Andhra Pradesh)","SRI MARUTHI TRAVELS","A/C Seater Push Back (2+2)",22:30,05:00,"05h 20m",2.7,1200,40,private,AC,2-3
14385,Telangana,Kadapa,Hyderabad,"APSRTC - 5657","Super Luxury (Non AC Seater 2+2 Push Back)",00:15,08:15,"08h 00m",3.4,678,32,Government,"NON AC",3-4
14386,Telangana,Kadapa,Hyderabad,"APSRTC - 5681","INDRA(A.C. Seater)",01:00,07:45,"08h 00m",3.9,697,25,Government,AC,3-4
14387,Telangana,Kadapa,Hyderabad,"APSRTC - 9264","Super Luxury (Non AC Seater 2+2 Push Back)",10:30,19:00,"08h 00m",3.5,678,33,Government,"NON AC",3-4
14388,Telangana,Kadapa,Hyderabad,"APSRTC - 6039","Super Luxury (Non AC Seater 2+2 Push Back)",11:30,20:00,"08h 00m",2.8,678,33,Government,"NON AC",2-3
14389,Telangana,Kadapa,Hyderabad,"APSRTC - 5655","Super Luxury (Non AC Seater 2+2 Push Back)",16:30,02:10,"08h 00m",3.7,710,33,Government,"NON AC",3-4
14390,Telangana,Kadapa,Hyderabad,"APSRTC - 5667","Super Luxury (Non AC Seater 2+2 Push Back)",19:45,04:30,"08h 00m",3.8,678,33,Government,"NON AC",3-4
14391,Telangana,Kadapa,Hyderabad,"APSRTC - 9147","Super Luxury (Non AC Seater 2+2 Push Back)",20:00,05:30,"08h 00m",4,678,33,Government,"NON AC","4 above"
14392,Telangana,Kadapa,Hyderabad,"APSRTC - 6031","Super Luxury (Non AC Seater 2+2 Push Back)",20:30,05:40,"08h 00m",4.5,710,33,Government,"NON AC","4 above"
14393,Telangana,Kadapa,Hyderabad,"APSRTC - 6067","STAR LINER(NON-AC SLEEPER 2+1)",21:00,05:40,"08h 00m",4.2,920,24,Government,AC,"4 above"
14394,Telangana,Kadapa,Hyderabad,"APSRTC - 9235","Super Luxury (Non AC Seater 2+2 Push Back)",21:00,05:25,"08h 00m",3.1,710,33,Government,"NON AC",3-4
14395,Telangana,Kadapa,Hyderabad,"APSRTC - 6035","INDRA(A.C. Seater)",21:30,05:50,"08h 00m",4.2,859,50,Government,AC,"4 above"
14396,Telangana,Kadapa,Hyderabad,"APSRTC - 6033","Super Luxury (Non AC Seater 2+2 Push Back)",22:00,05:50,"08h 00m",4.1,710,34,Government,"NON AC","4 above"
14397,Telangana,Kadapa,Hyderabad,"APSRTC - 5651","Super Luxury (Non AC Seater 2+2 Push Back)",22:30,07:55,"08h 00m",4,710,33,Government,"NON AC","4 above"
14398,Telangana,Kadapa,Hyderabad,"APSRTC - 47143","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",23:00,06:05,"08h 00m",4,1091,46,Government,AC,"4 above"
14399,Telangana,Kadapa,Hyderabad,"APSRTC - 5663","Super Luxury (Non AC Seater 2+2 Push Back)",23:15,07:00,"08h 00m",3.4,678,33,Government,"NON AC",3-4
14400,Telangana,Kadapa,Hyderabad,"APSRTC - 9198","Super Luxury (Non AC Seater 2+2 Push Back)",23:30,07:20,"08h 00m",3,678,31,Government,"NON AC",3-4
14401,Telangana,Kadapa,Hyderabad,"APSRTC - 5442","VENNELA (A.C. SLEEPER)",23:55,06:25,"08h 00m",3.5,1271,26,Government,AC,3-4
14402,Telangana,Kadapa,Hyderabad,"APSRTC - 5418","VENNELA (A.C. SLEEPER)",23:55,06:35,"08h 00m",3.7,1271,7,Government,AC,3-4
14403,Telangana,Kadapa,Hyderabad,"TSRTC - 1741","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,15:50,"08h 00m",2.6,614,31,Government,AC,2-3
14404,Telangana,Kadapa,Hyderabad,"TSRTC - 1751","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:20,16:40,"08h 00m",2.2,614,31,Government,AC,2-3
14405,Telangana,Kadapa,Hyderabad,"TSRTC - 8266","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:45,19:00,"08h 00m",3.2,614,30,Government,AC,3-4
14406,Telangana,Kadapa,Hyderabad,"TSRTC - 2436","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:55,22:00,"08h 00m",3.6,614,28,Government,AC,3-4
14407,Telangana,Kadapa,Hyderabad,"TSRTC - 9444","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,00:10,"08h 00m",4,614,31,Government,AC,"4 above"
14408,Telangana,Kadapa,Hyderabad,"TSRTC - 1778","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,00:10,"08h 00m",4.7,614,31,Government,AC,"4 above"
14409,Telangana,Kadapa,Hyderabad,"TSRTC - 1749","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,02:05,"08h 00m",2.3,614,31,Government,AC,2-3
14410,Telangana,Kadapa,Hyderabad,"TSRTC - 8262","RAJDHANI (A.C. Semi Sleeper)",18:00,03:00,"08h 00m",3.9,744,29,Government,AC,3-4
14411,Telangana,Kadapa,Hyderabad,"TSRTC - 6207","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:40,05:00,"08h 00m",1.9,614,31,Government,AC,1-2
14412,Telangana,Kadapa,Hyderabad,"TSRTC - 2015","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,03:55,"08h 00m",3.6,614,31,Government,AC,3-4
14413,Telangana,Kadapa,Hyderabad,"TSRTC - 9684","Lahari Non A/C Sleeper Cum Seater",20:00,05:10,"08h 00m",4.3,614,41,Government,"NON AC","4 above"
14414,Telangana,Kadapa,Hyderabad,"TSRTC - 7650","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:20,"08h 00m",4.2,614,27,Government,AC,"4 above"
14415,Telangana,Kadapa,Hyderabad,"TSRTC - 1760","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,04:50,"08h 00m",3,614,30,Government,AC,3-4
14416,Telangana,Kadapa,Hyderabad,"TSRTC - 9686","Lahari Non A/C Sleeper Cum Seater",22:45,07:55,"08h 00m",3.8,614,43,Government,"NON AC",3-4
14417,Telangana,Kadapa,Hyderabad,"TSRTC - 1963","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,08:15,"08h 00m",3.5,614,28,Government,AC,3-4
14418,Telangana,Kadapa,Hyderabad,"KNR TRAVELS","Non A/C Seater / Sleeper (2+1)",21:42,05:55,"08h 00m",4.6,500,33,private,"NON AC","4 above"
14419,Telangana,Kadapa,Hyderabad,"Sai Karthik Travels","Non A/C Seater / Sleeper (2+1)",23:30,07:10,"08h 00m",4.6,700,35,private,"NON AC","4 above"
14420,Telangana,Kadapa,Hyderabad,"Sri Vinayaka Travels","NON A/C Seater/ Sleeper (2+1)",21:35,05:58,"08h 00m",4.5,800,32,private,AC,"4 above"
14421,Telangana,Kadapa,Hyderabad,"AdAR & BCVR Travels","Non A/C Seater / Sleeper (2+1)",21:45,05:27,"08h 00m",4.3,800,39,private,"NON AC","4 above"
14422,Telangana,Kadapa,Hyderabad,"AR & BCVR Travels","A/C Sleeper (2+1)",22:15,06:30,"08h 00m",4.5,1320,33,private,AC,"4 above"
14423,Telangana,Kadapa,Hyderabad,"CMR Express","NON A/C Sleeper (2+1)",22:05,06:02,"08h 00m",4.4,1160,25,private,AC,"4 above"
14424,Telangana,Kadapa,Hyderabad,"Jagan Travels","Non A/C Seater / Sleeper (2+1)",21:45,05:38,"08h 00m",4.4,540,36,private,"NON AC","4 above"
14425,Telangana,Kadapa,Hyderabad,"CGR Travels","Non A/C Seater / Sleeper (2+1)",23:00,06:40,"08h 00m",4.4,600,26,private,"NON AC","4 above"
14426,Telangana,Kadapa,Hyderabad,"Zingbus Plus","A/C Sleeper (2+1)",22:30,07:25,"08h 00m",4.4,774,28,private,AC,"4 above"
14427,Telangana,Kadapa,Hyderabad,"MMR TRAVELS","Non A/C Seater / Sleeper (2+1)",22:00,05:53,"08h 00m",4.3,600,40,private,"NON AC","4 above"
14428,Telangana,Kadapa,Hyderabad,"Jagan Travels","A/C Sleeper (2+1)",22:00,06:00,"08h 00m",4.3,960,30,private,AC,"4 above"
14429,Telangana,Kadapa,Hyderabad,"Jagan Travels","A/C Sleeper (2+1)",23:15,06:37,"08h 00m",4.5,807,27,private,AC,"4 above"
14430,Telangana,Kadapa,Hyderabad,"Ramana Tours And Travels","A/C Sleeper (2+1)",23:00,07:00,"08h 00m",4.7,1090,26,private,AC,"4 above"
14431,Telangana,Kadapa,Hyderabad,"CGR Travels","A/C Seater / Sleeper (2+1)",22:50,06:40,"08h 00m",4.3,700,21,private,AC,"4 above"
14432,Telangana,Kadapa,Hyderabad,"CGR Travels","Non A/C Seater / Sleeper (2+1)",22:10,06:25,"08h 00m",4.2,500,32,private,"NON AC","4 above"
14433,Telangana,Kadapa,Hyderabad,"CMR Express","Non A/C Seater / Sleeper (2+1)",23:00,06:30,"08h 00m",4.3,700,36,private,"NON AC","4 above"
14434,Telangana,Kadapa,Hyderabad,"Jagan Travels","A/C Seater / Sleeper (2+1)",21:30,05:50,"08h 00m",4.2,630,47,private,AC,"4 above"
14435,Telangana,Kadapa,Hyderabad,"MMR TRAVELS","A/C Seater / Sleeper (2+1)",22:45,06:20,"08h 00m",4.2,650,36,private,AC,"4 above"
14436,Telangana,Kadapa,Hyderabad,"Jagan Travels","Non A/C Seater / Sleeper (2+1)",23:15,06:47,"08h 00m",4.4,540,43,private,"NON AC","4 above"
14437,Telangana,Kadapa,Hyderabad,"Jagan Travels","NON A/C Sleeper (2+1)",22:20,06:03,"08h 00m",4.2,720,26,private,AC,"4 above"
14438,Telangana,Kadapa,Hyderabad,"CMR Express","A/C Sleeper (2+1)",23:10,06:22,"08h 00m",4.7,1220,27,private,AC,"4 above"
14439,Telangana,Kadapa,Hyderabad,"CMR Express","Non A/C Seater / Sleeper (2+1)",22:30,06:07,"08h 00m",4.2,860,36,private,"NON AC","4 above"
14440,Telangana,Kadapa,Hyderabad,"CMR Express","A/C Sleeper (2+1)",23:35,06:37,"08h 00m",3.8,910,26,private,AC,3-4
14441,Telangana,Kadapa,Hyderabad,"VRCR Travels","Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1)",23:36,06:20,"08h 00m",3.9,1295,34,private,AC,3-4
14442,Telangana,Kadapa,Hyderabad,"Jagan Travels","Mercedes Benz Multi-Axle A/C Sleeper (2+1)",23:30,06:20,"08h 00m",3.9,1300,34,private,AC,3-4
14443,Telangana,Kadapa,Hyderabad,"Deepna Travels","A/C Seater / Sleeper (2+1)",21:30,06:20,"08h 00m",3.5,990,26,private,AC,3-4
14444,Telangana,Kadapa,Hyderabad,"VRCR Travels","A/C Seater / Sleeper (2+1)",23:10,06:05,"08h 00m",3.8,907,31,private,AC,3-4
14445,Telangana,Kadapa,Hyderabad,"VRCR Travels","Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1)",22:25,05:57,"08h 00m",3.4,1202,30,private,AC,3-4
14446,Telangana,Kadapa,Hyderabad,"CGR Travels","A/C Seater / Sleeper (2+1)",23:15,06:45,"08h 00m",4.2,700,24,private,AC,"4 above"
14447,Telangana,Kadapa,Hyderabad,"Jathin travels","Non A/C Seater / Sleeper (2+1)",22:15,06:00,"08h 00m",4.2,860,32,private,"NON AC","4 above"
14448,Telangana,Kadapa,Hyderabad,"ANAGHA TRAVELS","Non A/C Seater / Sleeper (2+1)",22:30,05:13,"08h 00m",3.8,750,30,private,"NON AC",3-4
14449,Telangana,Kadapa,Hyderabad,"SREE LEKYAA TRAVELS","A/C Sleeper (2+1)",22:05,06:35,"08h 00m",3.8,1000,34,private,AC,3-4
14450,Telangana,Kadapa,Hyderabad,"OVR Travels","Non A/C Seater / Sleeper (2+1)",21:30,06:00,"08h 00m",4.6,550,38,private,"NON AC","4 above"
14451,Telangana,Kadapa,Hyderabad,"Jagan Travels","Scania AC Multi Axle Sleeper (2+1)",00:30,07:50,"08h 00m",3.9,900,34,private,AC,3-4
14452,Telangana,Kadapa,Hyderabad,"Vandana Travels","A/C Seater / Sleeper (2+1)",23:49,06:45,"08h 00m",3.7,799,28,private,AC,3-4
14453,Telangana,Kadapa,Hyderabad,"SAT (Sri Anjaneya Travels)","A/C Sleeper (2+1)",22:30,06:10,"08h 00m",4.1,1000,27,private,AC,"4 above"
14454,Telangana,Kadapa,Hyderabad,"Orange Tours And Travels","NON A/C Seater/ Sleeper (2+1)",23:00,07:05,"08h 00m",3,800,33,private,AC,3-4
14455,Telangana,Kadapa,Hyderabad,"Yolo Bus","Bharat Benz A/C Seater /Sleeper (2+1)",00:10,07:24,"08h 00m",3.7,760,37,private,AC,3-4
14456,Telangana,Kadapa,Hyderabad,"IntrCity SmartBus","AC Sleeper (2+1)",23:40,06:50,"08h 00m",3.9,991,30,private,AC,3-4
14457,Telangana,Kadapa,Hyderabad,"Orange Tours And Travels","A/C Sleeper (2+1)",23:30,07:20,"08h 00m",3.6,1700,36,private,AC,3-4
14458,Telangana,Kadapa,Hyderabad,"Maheswari Travels","A/C Sleeper (2+1)",21:00,05:46,"08h 00m",3.9,999,35,private,AC,3-4
14459,Telangana,Kadapa,Hyderabad,"ARHA TOURS & TRAVELS PRIVATE LIMITED","A/C Sleeper (2+1)",22:00,06:30,"08h 00m",4.3,1100,27,private,AC,"4 above"
14460,Telangana,Kadapa,Hyderabad,"Jagan Travels","A/C Sleeper (2+1)",22:45,06:25,"08h 00m",3.7,850,27,private,AC,3-4
14461,Telangana,Kadapa,Hyderabad,"Vikram Travels","A/C Sleeper (2+1)",23:30,07:00,"08h 00m",4.3,1089,24,private,AC,"4 above"
14462,Telangana,Kadapa,Hyderabad,"Karthik Travels","Non A/C Seater / Sleeper (2+1)",23:30,06:00,"08h 00m",2.6,700,35,private,"NON AC",2-3
14463,Telangana,Kadapa,Hyderabad,"S L Travels","NON A/C Sleeper (2+1)",22:00,06:00,"08h 00m",2.7,1160,29,private,AC,2-3
14464,Telangana,Kadapa,Hyderabad,"Indu Travels","Non A/C Seater / Sleeper (2+1)",21:20,06:24,"08h 00m",3.6,1400,46,private,"NON AC",3-4
14465,Telangana,Kadapa,Hyderabad,"Moksha Travels","A/C Sleeper (2+1)",00:50,07:15,"08h 00m",3.6,970,23,private,AC,3-4
14466,Telangana,Kadapa,Hyderabad,"Srivastav Travels","Bharat Benz A/C Sleeper (2+1)",23:45,06:55,"08h 00m",2.8,799,34,private,AC,2-3
14467,Telangana,Kadapa,Hyderabad,"Mozo travels","A/C Seater / Sleeper (2+1)",01:45,09:40,"08h 00m",3.1,745,33,private,AC,3-4
14468,Telangana,Kadapa,Hyderabad,"Sri Krishna Travels","A/C Sleeper (2+1)",23:45,06:45,"08h 00m",3.3,3000,30,private,AC,3-4
14469,Telangana,Kadapa,Hyderabad,"Vandana Travels","NON A/C Sleeper (2+1)",22:30,05:55,"08h 00m",2.9,950,27,private,AC,2-3
14470,Telangana,Kadapa,Hyderabad,"ANAGHA TRAVELS","A/C Seater / Sleeper (2+1)",22:40,07:05,"08h 00m",2,800,36,private,AC,2-3
14471,Telangana,Kadapa,Hyderabad,"Morning Star Travels","A/C Sleeper (2+1)",22:59,05:45,"08h 00m",1.7,1090,30,private,AC,1-2
14472,Telangana,Kadapa,Hyderabad,"Sri Vaari Travels","A/C Sleeper (2+1)",00:30,07:50,"08h 00m",2.2,1780,16,private,AC,2-3
14473,Telangana,Kadapa,Hyderabad,"Balaji Cabs","Bharat Benz A/C Sleeper (2+1)",23:59,08:00,"08h 00m",1.4,1500,17,private,AC,1-2
14474,Telangana,Kadapa,Hyderabad,"Vandana Travels","Non A/C Seater / Sleeper (2+1)",23:20,06:45,"08h 00m",3.4,799,31,private,"NON AC",3-4
14475,Telangana,Kadapa,Hyderabad,"ANAGHA TRAVELS","A/C Sleeper (2+1)",22:45,06:30,"08h 00m",4.4,1150,23,private,AC,"4 above"
14476,Telangana,Kadapa,Hyderabad,"Muneer Travels","Non A/C Seater / Sleeper (2+1)",21:35,06:40,"08h 00m",3.6,860,32,private,"NON AC",3-4
14477,Telangana,Kadapa,Hyderabad,"Vandana Travels","A/C Seater / Sleeper (2+1)",22:50,05:53,"08h 00m",3.7,799,31,private,AC,3-4
14478,Telangana,Kadapa,Hyderabad,"Moksha Travels","A/C Sleeper (2+1)",23:20,06:25,"08h 00m",3.6,950,19,private,AC,3-4
14479,Telangana,Kadapa,Hyderabad,"PMR Express","A/C Sleeper (2+1)",22:50,06:32,"08h 00m",4.2,2328,28,private,AC,"4 above"
14480,Telangana,Kadapa,Hyderabad,"JBT TRAVELS","NON A/C Sleeper (2+1)",23:10,07:00,"08h 00m",3.5,999,30,private,AC,3-4
14481,Telangana,Kadapa,Hyderabad,"Meghana Travels","A/C Sleeper (2+1)",23:00,06:30,"08h 00m",2.9,1226,29,private,AC,2-3
14482,Telangana,Kadapa,Hyderabad,"Tranzindia Travels","Scania AC Multi Axle Sleeper (2+1)",23:55,07:05,"08h 00m",2.8,1600,23,private,AC,2-3
14483,Telangana,Kadapa,Hyderabad,"True Bus","Volvo Multi Axle B9R A/C Sleeper (2+1)",22:00,04:45,"08h 00m",2.7,4400,36,private,AC,2-3
14484,Telangana,Kadapa,Hyderabad,"BSR Tours And Travels","Volvo 9600 Multi-Axle A/C Sleeper (2+1)",00:30,07:45,"08h 00m",4.5,2880,30,private,AC,"4 above"
14485,Telangana,Kadapa,Hyderabad,"Zingbus Plus","A/C Sleeper (2+1)",23:30,08:25,"08h 00m",4.4,811,24,private,AC,"4 above"
